uid,location,age
170735,usa,37.0
170736,usa,33.0
170737,usa,47.0
170738,usa,46.0
170739,usa,63.0
170740,usa,33.0
170741,usa,24.0
170743,canada,53.0
170744,usa,34.0
170745,usa,57.0
170746,usa,29.0
170747,usa,47.0
170748,usa,60.0
170749,usa,40.0
170750,usa,51.0
170753,usa,30.0
170754,usa,45.0
170755,usa,30.0
170756,usa,33.0
170757,usa,57.0
170758,usa,26.0
170760,usa,38.0
170763,sweden,38.0
170764,usa,45.0
170765,usa,31.0
170766,usa,35.0
170768,usa,38.0
170769,usa,21.0
170772,usa,68.0
170773,usa,48.0
170774,usa,20.0
170779,usa,51.0
170780,usa,28.0
170781,usa,26.0
170782,usa,19.0
170785,usa,28.0
170787,usa,38.0
170788,usa,55.0
170789,usa,48.0
170790,usa,32.0
170793,usa,21.0
170794,usa,55.0
170795,usa,49.0
170796,usa,3.0
170797,usa,23.0
170798,usa,45.0
170800,usa,43.0
170801,usa,74.0
170802,usa,52.0
170803,usa,28.0
170806,usa,46.0
170808,usa,42.0
170809,canada,34.0
170811,usa,61.0
170812,usa,51.0
170813,usa,29.0
170814,italy,33.0
170815,canada,42.0
170816,usa,22.0
170817,usa,45.0
170818,usa,25.0
170819,canada,19.0
170820,usa,43.0
170821,usa,46.0
170822,usa,36.0
170823,usa,51.0
170824,usa,47.0
170825,usa,27.0
170826,usa,34.0
170827,usa,36.0
170828,usa,31.0
170830,usa,35.0
170831,usa,47.0
170832,usa,53.0
170833,usa,26.0
170834,usa,31.0
170835,usa,38.0
170836,usa,23.0
170838,usa,38.0
170839,usa,29.0
170840,usa,24.0
170841,usa,34.0
170842,usa,32.0
170846,usa,37.0
170847,usa,28.0
170848,usa,38.0
170851,usa,46.0
170852,united kingdom,36.0
170853,usa,52.0
170854,usa,25.0
170855,usa,19.0
170856,usa,21.0
170857,usa,27.0
170858,usa,36.0
170859,united kingdom,49.0
170860,usa,44.0
170862,usa,26.0
170863,usa,36.0
170864,usa,32.0
170865,usa,39.0
170867,usa,22.0
170868,philippines,28.0
170870,usa,32.0
170871,usa,24.0
170872,usa,30.0
170873,usa,31.0
170874,usa,25.0
170875,usa,25.0
170876,usa,31.0
170877,usa,33.0
170878,usa,34.0
170879,usa,33.0
170880,usa,22.0
170881,usa,16.0
170882,usa,56.0
170883,usa,29.0
170885,canada,39.0
170886,usa,26.0
170887,usa,33.0
170888,canada,30.0
170889,usa,29.0
170891,usa,32.0
170893,usa,33.0
170894,usa,29.0
170895,usa,25.0
170896,usa,37.0
170897,usa,35.0
170898,usa,63.0
170899,usa,33.0
170900,usa,47.0
170903,usa,33.0
170905,usa,39.0
170906,usa,24.0
170907,usa,21.0
170908,usa,46.0
170909,usa,62.0
170912,usa,32.0
170913,germany,29.0
170915,spain,29.0
170916,germany,25.0
170917,italy,38.0
170918,germany,22.0
170919,usa,23.0
170921,germany,14.0
170922,argentina,47.0
170923,germany,34.0
170924,germany,33.0
170925,usa,19.0
170926,usa,53.0
170927,canada,47.0
170928,usa,58.0
170929,usa,20.0
170930,usa,32.0
170932,usa,37.0
170933,usa,33.0
170934,usa,34.0
170935,usa,25.0
170936,canada,38.0
170937,usa,28.0
170938,usa,41.0
170939,usa,21.0
170940,usa,27.0
170941,usa,28.0
170942,usa,31.0
170943,usa,33.0
170944,usa,36.0
170945,usa,31.0
170946,usa,31.0
170948,usa,41.0
170949,usa,45.0
170950,usa,28.0
170951,usa,44.0
170952,usa,35.0
170953,usa,40.0
170954,usa,34.0
170955,usa,20.0
170956,usa,33.0
170957,usa,32.0
170958,canada,20.0
170959,usa,41.0
170960,usa,35.0
170961,usa,43.0
170962,canada,34.0
170963,usa,35.0
170964,usa,44.0
170965,usa,22.0
170967,usa,43.0
170968,usa,32.0
170970,usa,42.0
170973,usa,15.0
170974,usa,33.0
170976,taiwan,51.0
170977,usa,69.0
170978,italy,30.0
170979,usa,38.0
170980,usa,51.0
170981,usa,19.0
170983,usa,104.0
170984,usa,45.0
170986,france,43.0
170987,usa,17.0
170990,new zealand,59.0
170991,china,31.0
170993,usa,35.0
170995,usa,23.0
170996,canada,60.0
170998,germany,18.0
170999,usa,26.0
171000,usa,40.0
171001,usa,32.0
171002,usa,56.0
171004,usa,50.0
171006,usa,25.0
171008,usa,49.0
171009,usa,59.0
171010,vejle,30.0
171012,usa,28.0
171013,usa,46.0
171014,usa,24.0
171016,usa,47.0
171019,usa,59.0
171022,usa,57.0
171023,usa,51.0
171024,usa,22.0
171027,canada,33.0
171028,canada,53.0
171029,usa,35.0
171030,usa,55.0
171032,usa,33.0
171033,usa,55.0
171034,usa,41.0
171035,usa,37.0
171036,usa,25.0
171037,usa,36.0
171038,canada,37.0
171039,usa,62.0
171040,usa,60.0
171041,usa,57.0
171042,usa,36.0
171044,vietnam,53.0
171046,usa,29.0
171047,iran,18.0
171048,usa,45.0
171051,canada,37.0
171052,usa,30.0
171053,usa,38.0
171054,usa,36.0
171056,usa,31.0
171057,usa,25.0
171059,usa,42.0
171060,usa,59.0
171061,usa,28.0
171062,usa,33.0
171063,usa,33.0
171066,canada,61.0
171067,usa,45.0
171068,usa,67.0
171069,united kingdom,57.0
171070,canada,37.0
171071,usa,34.0
171073,austria,59.0
171074,usa,38.0
171075,spain,38.0
171080,canada,31.0
171081,france,30.0
171083,usa,41.0
171084,usa,40.0
171085,usa,44.0
171086,usa,37.0
171087,usa,27.0
171089,usa,47.0
171091,usa,24.0
171092,usa,27.0
171093,usa,43.0
171094,usa,43.0
171095,usa,42.0
171098,united kingdom,36.0
171099,spain,25.0
171100,philippines,41.0
171102,canada,40.0
171103,germany,28.0
171105,new zealand,14.0
171106,usa,44.0
171109,usa,40.0
171110,usa,50.0
171111,usa,38.0
171112,usa,49.0
171113,usa,25.0
171115,usa,29.0
171116,usa,58.0
171117,usa,30.0
171119,usa,50.0
171120,usa,48.0
171121,usa,56.0
171122,iran,34.0
171123,usa,15.0
171126,usa,34.0
171127,usa,47.0
171128,norway,29.0
171129,germany,19.0
171131,united kingdom,22.0
171132,india,24.0
171135,italy,16.0
171137,argentina,26.0
171138,usa,19.0
171140,usa,33.0
171141,chile,39.0
171142,germany,42.0
171143,germany,23.0
171144,usa,42.0
171145,usa,25.0
171146,usa,34.0
171147,united kingdom,28.0
171148,usa,46.0
171151,poland,23.0
171153,usa,49.0
171154,usa,17.0
171155,canada,18.0
171156,usa,22.0
171158,usa,26.0
171159,usa,54.0
171160,iran,25.0
171161,australia,38.0
171162,australia,40.0
171163,thaur,37.0
171164,canada,34.0
171167,usa,49.0
171168,usa,55.0
171170,usa,24.0
171171,canada,23.0
171172,usa,34.0
171173,austria,29.0
171174,spain,51.0
171175,spain,32.0
171176,usa,19.0
171177,usa,40.0
171178,spain,33.0
171180,canada,33.0
171182,spain,22.0
171183,italy,46.0
171185,philippines,20.0
171186,canada,19.0
171188,australia,23.0
171190,australia,24.0
171192,usa,44.0
171194,usa,26.0
171195,usa,38.0
171197,usa,23.0
171199,spain,30.0
171201,germany,26.0
171202,sweden,32.0
171203,germany,49.0
171205,switzerland,43.0
171207,germany,22.0
171208,austria,37.0
171209,germany,62.0
171210,germany,33.0
171212,usa,57.0
171213,spain,29.0
171215,italy,16.0
171217,usa,49.0
171218,united kingdom,51.0
171220,germany,18.0
171221,usa,30.0
171222,usa,23.0
171225,germany,25.0
171226,germany,24.0
171227,australia,35.0
171228,italy,27.0
171229,spain,32.0
171230,usa,15.0
171231,usa,29.0
171232,usa,45.0
171233,usa,53.0
171234,italy,36.0
171236,italy,30.0
171237,usa,27.0
171238,usa,35.0
171239,usa,46.0
171240,united kingdom,29.0
171243,usa,38.0
171244,usa,47.0
171245,usa,27.0
171246,usa,24.0
171247,canada,21.0
171248,usa,38.0
171249,usa,57.0
171250,canada,20.0
171252,usa,59.0
171253,usa,48.0
171255,netherlands,41.0
171258,taiwan,30.0
171260,usa,19.0
171261,usa,21.0
171262,usa,41.0
171263,england,50.0
171264,usa,25.0
171265,united kingdom,55.0
171266,usa,37.0
171268,macedonia,20.0
171270,united kingdom,43.0
171272,usa,15.0
171273,usa,15.0
171275,finland,35.0
171277,china,42.0
171278,denmark,33.0
171279,germany,26.0
171281,brazil,47.0
171282,spain,25.0
171284,germany,26.0
171285,usa,38.0
171287,united kingdom,31.0
171289,poland,16.0
171290,spain,31.0
171292,brazil,20.0
171293,china,14.0
171294,spain,29.0
171296,usa,54.0
171299,usa,72.0
171302,usa,25.0
171303,usa,52.0
171304,spain,29.0
171307,usa,19.0
171308,spain,35.0
171309,usa,47.0
171310,brazil,33.0
171311,usa,39.0
171312,brazil,40.0
171313,spain,25.0
171314,france,40.0
171315,usa,49.0
171316,usa,25.0
171317,usa,22.0
171318,spain,15.0
171319,usa,42.0
171320,usa,34.0
171321,usa,35.0
171322,venezuela,30.0
171323,united kingdom,36.0
171324,italy,21.0
171325,d.f.,26.0
171326,usa,27.0
171327,romania,17.0
171328,usa,14.0
171331,australia,13.0
171332,usa,27.0
171333,usa,38.0
171334,usa,23.0
171335,romania,54.0
171336,venezuela,30.0
171337,usa,73.0
171338,argentina,37.0
171339,australia,24.0
171340,spain,39.0
171341,italy,32.0
171342,germany,22.0
171343,usa,32.0
171344,spain,29.0
171347,germany,29.0
171348,usa,16.0
171349,usa,16.0
171350,spain,52.0
171351,luxembourg,37.0
171352,australia,20.0
171353,usa,39.0
171354,usa,29.0
171356,portugal,28.0
171357,italy,38.0
171358,spain,34.0
171360,canada,34.0
171361,australia,37.0
171362,usa,6.0
171364,canada,42.0
171365,usa,35.0
171366,usa,41.0
171368,usa,27.0
171369,bangladesh,18.0
171370,usa,41.0
171371,italy,40.0
171372,usa,34.0
171374,mexico,23.0
171375,france,44.0
171376,iran,22.0
171377,united kingdom,17.0
171378,spain,27.0
171383,spain,36.0
171385,spain,28.0
171386,poland,27.0
171387,usa,22.0
171390,united kingdom,51.0
171391,usa,14.0
171392,usa,17.0
171395,usa,52.0
171396,usa,17.0
171397,canada,18.0
171398,australia,35.0
171399,usa,23.0
171402,usa,23.0
171403,canada,25.0
171405,united kingdom,18.0
171406,usa,24.0
171407,usa,39.0
171408,united kingdom,32.0
171409,canada,14.0
171410,usa,20.0
171411,australia,29.0
171412,usa,24.0
171413,italy,21.0
171414,spain,18.0
171415,usa,31.0
171417,usa,31.0
171419,united kingdom,30.0
171420,united kingdom,19.0
171421,australia,52.0
171423,australia,36.0
171424,usa,54.0
171425,usa,12.0
171426,canada,35.0
171427,usa,53.0
171428,canada,31.0
171429,united kingdom,56.0
171430,united kingdom,29.0
171432,united kingdom,23.0
171433,australia,41.0
171434,australia,15.0
171437,usa,12.0
171438,usa,29.0
171439,usa,43.0
171443,usa,22.0
171446,usa,23.0
171447,usa,37.0
171448,usa,50.0
171449,usa,46.0
171450,canada,18.0
171451,usa,11.0
171452,united kingdom,43.0
171453,usa,31.0
171455,usa,24.0
171456,united kingdom,23.0
171457,denmark,3.0
171459,usa,44.0
171461,united kingdom,23.0
171462,usa,24.0
171463,usa,18.0
171464,canada,32.0
171465,united kingdom,21.0
171466,united kingdom,39.0
171467,usa,28.0
171468,usa,36.0
171469,united kingdom,37.0
171470,united kingdom,24.0
171471,united kingdom,24.0
171472,united kingdom,25.0
171473,usa,36.0
171476,australia,24.0
171477,united kingdom,22.0
171478,united kingdom,37.0
171479,united kingdom,29.0
171480,usa,47.0
171481,australia,55.0
171482,usa,24.0
171483,usa,18.0
171484,united kingdom,28.0
171485,united kingdom,44.0
171486,united kingdom,48.0
171487,united kingdom,25.0
171492,usa,55.0
171493,usa,25.0
171495,usa,51.0
171497,usa,14.0
171498,united kingdom,23.0
171500,usa,33.0
171502,usa,23.0
171504,usa,39.0
171505,usa,31.0
171507,united kingdom,32.0
171509,germany,51.0
171510,usa,18.0
171511,usa,29.0
171512,austria,39.0
171513,usa,43.0
171514,germany,13.0
171515,australia,29.0
171516,usa,56.0
171517,australia,19.0
171518,united kingdom,25.0
171520,usa,57.0
171521,canada,23.0
171523,usa,25.0
171524,spain,31.0
171525,usa,55.0
171526,usa,38.0
171528,usa,27.0
171529,canada,30.0
171530,australia,30.0
171531,australia,74.0
171532,usa,25.0
171533,united arab emirates,33.0
171536,usa,29.0
171537,united kingdom,31.0
171538,usa,41.0
171540,usa,44.0
171541,usa,27.0
171544,united kingdom,33.0
171545,usa,35.0
171546,united kingdom,24.0
171547,canada,60.0
171548,united kingdom,21.0
171549,malaysia,44.0
171550,spain,16.0
171551,usa,21.0
171552,usa,62.0
171554,italy,34.0
171557,usa,47.0
171559,france,16.0
171560,belgium,25.0
171561,usa,35.0
171562,usa,25.0
171563,costa rica,1.0
171564,usa,46.0
171565,canada,37.0
171566,malaysia,39.0
171567,canada,27.0
171568,austria,45.0
171572,spain,27.0
171573,usa,29.0
171574,australia,43.0
171575,germany,23.0
171576,usa,23.0
171577,united kingdom,22.0
171578,usa,34.0
171580,argentina,20.0
171581,taiwan,21.0
171582,new zealand,14.0
171583,usa,39.0
171585,united kingdom,37.0
171586,usa,57.0
171587,canada,29.0
171589,paraguay,34.0
171590,usa,38.0
171591,usa,42.0
171593,usa,44.0
171595,france,25.0
171596,netherlands,28.0
171597,usa,32.0
171598,usa,20.0
171599,usa,28.0
171600,usa,30.0
171603,spain,21.0
171605,australia,34.0
171606,italy,29.0
171609,usa,42.0
171610,usa,46.0
171611,usa,40.0
171612,italy,24.0
171613,usa,42.0
171614,australia,13.0
171615,usa,31.0
171616,canada,60.0
171617,united kingdom,51.0
171619,italy,56.0
171620,germany,27.0
171621,italy,35.0
171622,usa,33.0
171624,usa,49.0
171625,usa,52.0
171626,poland,19.0
171627,united kingdom,37.0
171628,spain,37.0
171629,usa,26.0
171630,france,41.0
171631,denmark,14.0
171632,united kingdom,39.0
171633,usa,46.0
171634,usa,25.0
171635,germany,45.0
171637,usa,47.0
171639,united kingdom,63.0
171640,usa,40.0
171641,spain,28.0
171642,usa,48.0
171643,spain,37.0
171645,italy,21.0
171646,united kingdom,28.0
171649,spain,23.0
171651,usa,33.0
171652,usa,51.0
171654,spain,58.0
171655,germany,40.0
171656,usa,36.0
171657,india,24.0
171659,australia,25.0
171660,usa,28.0
171661,usa,69.0
171662,portugal,41.0
171663,spain,30.0
171664,germany,18.0
171665,japan,39.0
171666,denmark,37.0
171667,spain,19.0
171668,yugoslavia,30.0
171669,usa,49.0
171670,portugal,49.0
171671,germany,41.0
171673,usa,59.0
171675,canada,13.0
171676,usa,26.0
171677,usa,66.0
171678,spain,16.0
171679,usa,52.0
171681,usa,61.0
171682,portugal,43.0
171683,italy,39.0
171684,costa rica,25.0
171685,portugal,22.0
171686,usa,23.0
171687,spain,37.0
171688,usa,51.0
171689,barbados,44.0
171690,usa,54.0
171691,canada,26.0
171692,canada,22.0
171693,spain,54.0
171695,united kingdom,40.0
171696,germany,27.0
171697,usa,26.0
171700,canada,27.0
171701,canada,40.0
171702,canada,54.0
171704,united kingdom,66.0
171705,united kingdom,37.0
171706,usa,25.0
171708,spain,38.0
171709,spain,22.0
171710,spain,45.0
171711,spain,32.0
171713,spain,37.0
171714,spain,34.0
171716,barcelona,20.0
171717,italy,31.0
171718,mexico,34.0
171719,spain,33.0
171720,australia,34.0
171721,brazil,28.0
171722,spain,28.0
171723,australia,37.0
171725,usa,44.0
171726,usa,25.0
171727,united kingdom,38.0
171728,usa,23.0
171729,united kingdom,25.0
171730,new zealand,26.0
171731,usa,29.0
171732,usa,24.0
171733,usa,14.0
171734,germany,18.0
171735,usa,30.0
171736,usa,21.0
171739,germany,32.0
171740,usa,32.0
171741,usa,33.0
171742,italy,32.0
171743,usa,40.0
171744,spain,28.0
171745,australia,32.0
171747,australia,29.0
171749,usa,30.0
171752,usa,21.0
171753,sweden,32.0
171755,australia,23.0
171756,usa,32.0
171757,usa,66.0
171759,usa,66.0
171760,australia,23.0
171761,usa,38.0
171764,usa,36.0
171766,usa,55.0
171768,usa,64.0
171771,germany,26.0
171772,usa,23.0
171773,usa,48.0
171775,usa,23.0
171776,united kingdom,16.0
171778,usa,49.0
171779,usa,27.0
171780,usa,41.0
171781,france,27.0
171782,usa,34.0
171784,italy,21.0
171786,canada,26.0
171787,usa,33.0
171788,united kingdom,16.0
171789,china,27.0
171790,usa,44.0
171791,usa,32.0
171792,usa,22.0
171793,canada,21.0
171794,spain,26.0
171796,united kingdom,42.0
171797,usa,29.0
171798,usa,33.0
171799,canada,29.0
171800,usa,51.0
171801,usa,24.0
171802,australia,72.0
171803,usa,13.0
171805,canada,18.0
171806,united kingdom,27.0
171807,canada,48.0
171808,usa,55.0
171809,mongolia,40.0
171810,usa,45.0
171812,usa,24.0
171813,canada,30.0
171815,usa,26.0
171816,united kingdom,33.0
171819,canada,26.0
171820,japan,36.0
171823,south africa,49.0
171824,usa,34.0
171825,united kingdom,30.0
171826,usa,22.0
171827,spain,58.0
171828,usa,55.0
171829,canada,29.0
171830,usa,26.0
171831,usa,18.0
171832,usa,31.0
171833,usa,40.0
171834,usa,27.0
171835,usa,50.0
171836,australia,27.0
171837,canada,29.0
171838,usa,59.0
171839,usa,14.0
171841,usa,36.0
171842,usa,53.0
171843,usa,48.0
171844,united kingdom,55.0
171845,usa,68.0
171847,united kingdom,32.0
171848,australia,19.0
171849,united kingdom,24.0
171850,united kingdom,34.0
171851,united kingdom,28.0
171852,united kingdom,41.0
171853,usa,37.0
171854,usa,17.0
171855,usa,30.0
171856,usa,46.0
171857,usa,21.0
171860,singapore,27.0
171861,usa,19.0
171863,usa,103.0
171864,usa,14.0
171865,united kingdom,19.0
171866,usa,54.0
171867,usa,27.0
171868,new zealand,23.0
171870,usa,28.0
171871,united kingdom,32.0
171873,usa,33.0
171874,canada,24.0
171875,indonesia,55.0
171876,portugal,25.0
171877,portugal,17.0
171878,canada,35.0
171879,usa,41.0
171881,usa,45.0
171882,usa,21.0
171883,usa,38.0
171884,turkey,37.0
171885,australia,17.0
171888,india,22.0
171889,canada,44.0
171890,italy,44.0
171891,germany,13.0
171892,usa,27.0
171893,germany,22.0
171894,usa,22.0
171896,usa,53.0
171897,usa,20.0
171898,italy,26.0
171899,spain,23.0
171900,usa,29.0
171901,usa,22.0
171902,italy,27.0
171903,usa,23.0
171905,china,16.0
171907,usa,25.0
171908,usa,17.0
171909,usa,41.0
171910,usa,32.0
171911,portugal,18.0
171912,usa,25.0
171913,canada,36.0
171914,usa,47.0
171915,usa,29.0
171916,usa,41.0
171917,australia,28.0
171918,philippines,48.0
171919,canada,39.0
171920,spain,24.0
171921,australia,30.0
171922,usa,21.0
171923,usa,29.0
171924,china,54.0
171925,usa,61.0
171926,usa,44.0
171927,usa,41.0
171928,usa,40.0
171929,usa,34.0
171930,united kingdom,31.0
171931,usa,23.0
171932,australia,28.0
171933,united kingdom,56.0
171934,usa,52.0
171935,spain,40.0
171937,usa,18.0
171938,united kingdom,45.0
171939,usa,24.0
171941,usa,54.0
171943,germany,36.0
171947,usa,39.0
171949,usa,49.0
171951,usa,54.0
171952,switzerland,27.0
171953,usa,25.0
171954,usa,33.0
171956,germany,20.0
171957,usa,42.0
171960,usa,26.0
171962,usa,28.0
171963,usa,50.0
171964,canada,31.0
171965,usa,104.0
171967,usa,45.0
171969,usa,53.0
171971,united kingdom,57.0
171974,usa,35.0
171975,usa,37.0
171976,usa,27.0
171977,canada,44.0
171978,usa,36.0
171979,spain,33.0
171980,usa,38.0
171981,usa,53.0
171983,usa,24.0
171984,canada,42.0
171985,usa,43.0
171987,united kingdom,38.0
171989,usa,25.0
171990,switzerland,51.0
171991,spain,19.0
171992,canada,28.0
171993,australia,27.0
171995,usa,55.0
171996,usa,53.0
171997,usa,33.0
171998,usa,16.0
172000,usa,24.0
172001,germany,21.0
172002,usa,57.0
172003,usa,49.0
172004,belgium,21.0
172005,usa,41.0
172006,new zealand,23.0
172007,usa,22.0
172008,usa,47.0
172009,usa,30.0
172011,usa,48.0
172012,usa,26.0
172014,usa,52.0
172015,spain,27.0
172016,usa,48.0
172017,usa,49.0
172019,usa,23.0
172020,usa,32.0
172021,usa,41.0
172024,usa,16.0
172025,usa,18.0
172026,canada,54.0
172028,canada,42.0
172029,usa,35.0
172032,canada,57.0
172034,usa,37.0
172035,usa,22.0
172037,usa,16.0
172038,usa,57.0
172040,usa,37.0
172041,singapore,21.0
172042,australia,40.0
172043,usa,50.0
172046,usa,41.0
172049,usa,51.0
172050,usa,56.0
172051,usa,25.0
172053,united kingdom,18.0
172054,united kingdom,28.0
172055,united kingdom,46.0
172056,usa,27.0
172057,usa,48.0
172059,usa,38.0
172062,usa,43.0
172063,usa,45.0
172064,canada,21.0
172065,spain,29.0
172066,italy,33.0
172067,mexico,18.0
172068,usa,34.0
172070,usa,15.0
172071,usa,49.0
172072,usa,22.0
172073,usa,35.0
172074,united kingdom,20.0
172075,usa,14.0
172076,usa,42.0
172077,usa,52.0
172078,usa,43.0
172079,usa,18.0
172080,usa,15.0
172081,usa,45.0
172082,usa,34.0
172083,usa,27.0
172084,usa,68.0
172086,usa,44.0
172087,philippines,38.0
172088,usa,43.0
172092,united kingdom,32.0
172093,usa,26.0
172095,usa,18.0
172097,spain,37.0
172098,usa,42.0
172100,finland,21.0
172102,united kingdom,37.0
172103,usa,17.0
172104,spain,27.0
172105,usa,23.0
172106,switzerland,54.0
172107,usa,22.0
172108,usa,51.0
172109,usa,20.0
172110,usa,35.0
172111,united kingdom,32.0
172112,usa,47.0
172114,united kingdom,39.0
172116,usa,19.0
172120,usa,29.0
172121,usa,54.0
172125,usa,22.0
172126,usa,27.0
172127,italy,23.0
172130,italy,31.0
172132,usa,59.0
172133,syria,40.0
172134,germany,23.0
172135,germany,17.0
172136,canada,29.0
172137,italy,23.0
172138,usa,36.0
172139,australia,56.0
172140,usa,25.0
172141,usa,49.0
172143,canada,34.0
172144,canada,21.0
172146,usa,32.0
172147,usa,54.0
172148,usa,35.0
172149,usa,50.0
172151,usa,22.0
172152,canada,10.0
172153,barbados,17.0
172154,malaysia,16.0
172155,canada,44.0
172156,usa,20.0
172157,usa,20.0
172158,usa,53.0
172159,argentina,25.0
172161,usa,58.0
172162,usa,16.0
172164,usa,26.0
172165,china,36.0
172167,usa,44.0
172168,usa,33.0
172169,united kingdom,33.0
172170,usa,38.0
172171,usa,48.0
172172,canada,31.0
172173,canada,16.0
172174,usa,50.0
172176,canada,59.0
172177,usa,23.0
172178,canada,47.0
172181,australia,25.0
172182,usa,33.0
172183,canada,22.0
172184,usa,19.0
172185,usa,46.0
172187,singapore,18.0
172188,canada,17.0
172189,canada,30.0
172190,united kingdom,21.0
172191,united kingdom,26.0
172194,netherlands,56.0
172195,germany,20.0
172196,usa,20.0
172198,usa,19.0
172199,usa,37.0
172200,usa,53.0
172201,croatia,30.0
172204,canada,21.0
172206,usa,31.0
172210,usa,48.0
172211,usa,30.0
172213,united kingdom,60.0
172214,canada,24.0
172220,usa,42.0
172222,mexico,18.0
172223,usa,16.0
172224,spain,16.0
172225,mexico,22.0
172226,new zealand,20.0
172227,pakistan,22.0
172228,usa,63.0
172231,poland,28.0
172232,united kingdom,21.0
172235,australia,59.0
172236,usa,28.0
172237,canada,36.0
172238,ireland,29.0
172241,usa,59.0
172242,australia,26.0
172243,germany,47.0
172244,australia,25.0
172247,usa,51.0
172250,netherlands,27.0
172252,pakistan,18.0
172253,germany,36.0
172254,usa,57.0
172255,usa,28.0
172257,usa,43.0
172261,united kingdom,23.0
172262,usa,51.0
172263,israel,29.0
172264,united kingdom,33.0
172267,usa,27.0
172268,usa,35.0
