uid,isbn,rating
145650,0836225902,6
37215,0871132095,9
68193,0886875269,5
266428,089480619X,7
238832,0963557572,7
29513,0967370167,7
56165,0967370167,9
107289,0967370167,8
90746,1551668246,7
123604,1551668246,7
139278,1551668246,8
154579,1551668246,7
165182,1551668246,7
219838,1551668246,8
88835,1551669153,8
101513,1551669153,7
134923,1551669153,7
141470,1551669153,7
142209,1551669153,8
203110,1551669153,7
271098,1551669153,7
257022,1562472305,9
135861,1562477587,4
231459,158613101X,8
224738,1883642442,8
87353,0062515845,9
144105,0062515845,9
209013,0062515845,8
209855,0062515845,9
236896,0062515845,8
83750,0385319568,9
21165,0743242963,6
267163,0152008691,9
204396,031208188X,10
241535,031208188X,7
264307,031208188X,10
117762,0380757494,5
114019,038077013X,6
214994,0380797488,9
219835,0380809168,7
180851,0380820838,9
132258,0393323145,9
174148,0394545370,8
270505,0394545370,8
32028,0425140946,7
204903,0425140946,8
18051,044023655X,10
68494,044023655X,1
106077,0441005837,9
171039,0441005837,5
189754,0441005837,9
60484,0441008658,8
145648,0441008658,10
11818,0449225046,10
61283,0449225046,10
67457,0449225046,8
88444,0449225046,9
173259,0449225046,8
255811,0449225046,10
191966,0505525178,9
234329,0505525526,6
89325,0515135305,1
23025,0553581856,7
101311,0553581856,7
224251,0671753673,5
190898,0843947470,7
30676,0843948167,1
201002,1887128654,10
174952,078686219X,5
174960,078686219X,3
211791,078686219X,8
11640,0385240716,10
114190,0385240716,7
32111,0515111317,5
11645,0451202902,5
142392,0451202902,7
250848,0451202902,6
48111,0449216527,9
182371,0449216527,5
185227,0449216527,7
135129,0671014765,9
135129,0671551337,8
135129,0671551361,6
43808,0671721623,2
144624,0671721623,7
192276,0812521145,5
29294,0140265988,7
76254,0140265988,8
141233,0140265988,8
182940,0140265988,3
200548,0140265988,10
251136,0140265988,8
257296,0140265988,8
11662,059049418X,6
97867,0002251485,3
127772,0002251485,4
230212,0002251485,7
58757,0002258560,7
151686,000225929X,6
253227,0006171982,6
252832,0006543545,10
141470,0006552390,8
123470,0007107900,7
17272,0020442505,7
143756,0027153800,7
241933,0030686784,10
50436,0060005548,7
107632,0060005548,7
28968,006001007X,7
223565,0060092572,5
227711,0060092653,4
77644,0060149205,7
187636,0060149205,7
145169,0060156961,6
209637,0060156961,3
111604,0060169443,9
200548,0060169443,6
157661,0060171316,6
203859,0060175273,6
25389,0060179384,5
169424,0060179791,8
227709,0060183772,6
20023,0060184957,8
242355,0060184957,8
264523,0060184957,8
68799,0060186453,7
167825,0060187476,7
181743,0060187476,7
19212,0060188952,8
147548,0060188952,6
246420,0060188952,7
145733,006019250X,10
239559,006019250X,10
32968,0060193123,10
82188,0060193611,5
107756,0060193611,3
41708,0060194448,8
56524,0060194448,8
83224,0060194448,7
160583,0060194448,7
20911,0060195703,6
72887,0060195703,7
104128,0060195703,6
105320,0060195703,3
198946,0060195703,8
53119,0060197005,4
139867,0060197005,2
266799,0060197005,7
19248,0060198753,9
25475,0060198753,9
223789,0060198753,9
221928,0060199334,1
56105,0060199598,3
119680,0060233761,6
251591,0060240210,7
210286,0060391553,7
232053,0060391553,5
49530,0060391677,5
78796,0060391677,8
193310,0060391677,7
208844,0060391677,3
91873,0060392991,6
253923,0060392991,6
222248,0060514957,6
153973,0060519134,8
242156,0060519134,9
261823,0060519134,7
65930,0060523794,10
205400,0060537639,7
30651,0060537957,4
90183,0060537957,6
114949,0060540753,9
153206,0060540753,10
175195,0060540753,10
193459,0060540753,10
131020,0060548258,9
225609,0060612525,7
253874,0060612525,7
33129,0060801921,10
41580,0060805072,5
226944,0060807792,9
21264,0060830956,7
68194,0060830956,8
16260,0060909994,9
155331,0060915153,6
214250,0060915153,6
78033,0060920475,7
151645,0060925760,7
12276,0060925795,7
136359,0060927941,6
146949,0060928360,8
30274,0060932813,8
86356,0060932813,8
87817,0060932813,7
128943,0060932813,6
139577,0060932813,7
221671,0060932813,7
233539,0060932813,8
131293,0060933216,8
31065,0060953691,7
41282,0060953691,7
37749,0060955570,6
96485,0060955570,6
128883,0060955570,6
129842,0060955570,6
214210,006096975X,9
132892,0060971479,5
135320,0060971479,7
193459,0060976624,10
130435,0060977280,5
187628,006097754X,7
92865,0060988096,6
273396,0060988096,6
91210,0061000027,10
100553,0061000027,10
136755,0061000027,9
145030,0061000027,10
149967,0061000027,9
154961,0061000027,9
184053,0061000027,10
277035,0061000027,10
38188,0061007145,9
131664,0061007145,9
84361,0061012203,8
127322,0061012203,7
205541,0061012203,7
176560,0061012467,5
59639,0061013412,7
86645,0061013412,7
151299,0061013412,9
270100,0061013412,7
33728,006103200X,10
157444,006103200X,10
17704,0061032069,5
211637,0061032417,7
46530,0061040347,8
95259,0061040347,9
137819,0061040347,7
155007,0061040347,8
221512,0061040347,6
126144,0061041998,5
162732,0061041998,5
122001,006104444X,7
197918,0061051578,9
24251,0061052507,7
95463,0061052507,10
68480,0061052892,7
74094,0061052892,7
180076,0061052892,10
209645,006108445X,4
146037,0061087122,9
209959,0061087122,9
51830,0061090891,4
83720,0061090891,6
86911,0061090891,7
192696,0061090891,7
21047,0061091316,8
104871,0061091316,5
247470,0061091618,7
202672,0061091715,6
37866,0061092886,8
112332,0061092886,8
139635,0061092886,8
188049,0061092886,9
232438,0061092886,8
245527,0061092886,8
265908,0061092886,7
269107,0061092886,10
31091,0061094129,8
93615,0061094129,7
224476,0061094129,6
167324,0061096083,7
244427,0061096083,7
86067,0061096113,5
123534,0061096113,5
212839,0061096113,10
77926,0061097357,6
183175,0061097357,6
113188,0061097934,6
130547,0061097934,7
106379,0061099341,3
119154,0061099341,7
229877,0061099341,7
254765,0062506358,7
79734,0062516507,8
116357,0062734083,4
195855,0062734083,5
181193,0064400042,9
278818,0064405788,10
155998,0064406849,8
67448,0064406970,9
115833,0064406970,8
177570,006440787X,9
102103,0064460606,6
228492,0064470482,8
52860,0064471101,8
77738,0064471101,10
79004,0064471101,9
109694,0064471101,7
128701,0064471101,10
135433,0064471101,10
140373,0064471101,8
145474,0064471101,8
273621,0064471101,6
210601,0064471187,5
30172,0064473619,7
124851,0066210232,7
167758,0066210232,4
145968,0066212855,9
178596,0066212855,9
234179,0066212855,9
153254,0066214769,7
218112,0066214769,10
176625,0066236029,8
236755,0070030952,5
56357,0070531811,8
112496,0091830893,7
161736,0091831237,1
155192,0091837324,6
95303,0091891965,10
266830,0091891965,9
248733,0140013997,8
274594,0140019421,4
182837,0140042210,7
199258,0140042210,7
57380,0140048898,9
53679,0140065059,5
138700,0140065059,9
192769,0140065059,5
274564,0140065059,5
21865,0140086838,8
64702,0140086838,9
141038,0140086838,10
141067,0140086838,8
181952,0140086838,9
197556,0140086838,8
199071,0140086838,4
264532,0140088032,7
67407,014009623X,7
175422,014009623X,7
32738,0140112952,7
58416,0140112952,2
144590,0140127089,7
152157,0140127089,4
12640,0140127739,6
78554,0140144595,7
185103,0140144595,9
250437,0140144595,7
126383,0140173765,10
197157,0140176640,8
101846,0140233903,8
49505,014024669X,6
85746,014024669X,10
248434,0140247548,7
46375,0140250832,5
130757,0140250832,5
165027,0140250832,6
195346,0140250832,5
198501,0140250832,6
104728,0140268863,7
183909,0140268863,7
25535,0140271562,3
56964,0140271562,7
132863,0140271562,4
76159,0140274162,3
207774,0140274162,9
230187,0140274162,7
147096,0140281649,5
172989,0140281649,8
148386,0140288236,8
238980,0140288236,8
239196,0140295577,10
71368,0140296476,6
82375,0140351000,9
103173,0140360778,8
45747,0140367217,8
34315,0140367411,10
183115,0140367497,10
54302,0140390197,8
63184,0140433627,7
108930,0140433627,7
22668,0140440046,7
24576,0140440046,7
44448,0140440046,7
216981,0140440046,7
112462,0140441433,5
250652,0140441433,5
134384,0140444416,9
252467,0140586067,9
260270,0140620478,8
65447,0140620990,7
28002,014118146X,3
21351,0141300477,6
203418,0141300477,9
192218,0141303050,8
42949,0141303522,7
169242,0141303522,9
53357,014130894X,5
158987,014130894X,7
80274,0141311703,8
164990,0141311711,4
132396,0141311819,5
37432,0142300497,6
200987,0142300497,10
270596,0142300497,5
164990,0143001299,10
125361,0151003149,7
120811,0151265690,9
170787,0152007822,8
80153,0156006006,7
236419,0156011433,7
68407,0156011581,9
186967,0156012014,7
37583,0156027593,5
144714,0156030241,9
119523,0156935341,7
239458,019283357X,2
129174,0192833596,10
197767,0192833596,7
122647,0201632950,6
28186,020168862X,7
73812,0207168997,7
78714,0207168997,3
96825,0252006860,10
140159,0252006860,10
224745,0252006860,6
189129,026261037X,10
138175,0299179702,3
25229,0307001067,6
175835,0307115178,6
134653,0307131726,2
222431,0307160491,8
193151,0307628442,10
224331,0310228980,8
248020,0310235928,5
37051,0310242428,9
221481,0312145357,6
127533,031218171X,5
171447,031218171X,5
196299,0312200277,9
108361,0312202911,8
223521,0312202911,6
278328,0312202911,7
20595,0312204965,5
181952,0312208286,7
105113,0312212143,5
116847,031224262X,7
267765,031224262X,4
15162,0312246560,1
117129,0312246560,7
184854,0312246560,5
261818,0312246560,5
165870,0312254202,8
246657,0312254202,8
129842,031226772X,7
274027,0312272243,8
139288,031228327X,6
140119,031228327X,6
214836,0312287682,7
188118,0312290659,8
52356,0312308922,9
199648,0312308922,7
267223,0312308922,8
142238,031230899X,8
56976,0312310064,5
265476,0312310064,5
21487,0312311311,4
233823,0312311818,1
237354,0312311818,3
176683,0312319754,8
143349,0312420900,3
89645,0312421265,7
180047,0312421265,3
273335,0312421265,9
130600,0312864256,1
268319,0312864256,9
13929,0312868278,7
118175,0312868278,9
26987,0312872011,8
250012,0312873026,2
252024,0312876904,9
119677,0312878230,9
41097,0312925271,9
88674,0312925271,9
62855,0312925336,6
248520,0312925336,6
86000,0312952155,8
207804,0312962118,8
226990,0312962118,10
121526,0312963297,7
183886,0312963297,7
22066,0312965680,6
189778,0312965680,5
27954,0312969198,10
151423,0312969198,8
177945,0312969198,8
64231,0312969414,8
75320,0312969414,7
116479,0312971087,7
232757,0312971087,7
17826,0312971842,7
216516,0312971842,9
251154,0312971842,9
267264,0312971842,4
39654,0312973691,5
130498,0312974477,8
208330,0312974477,8
212278,0312974477,7
168748,0312975376,5
235366,0312976860,7
169065,0312977026,10
224049,0312977026,8
237605,0312977026,9
205479,0312978340,7
255048,0312978340,8
144045,0312978669,6
179983,0312978669,8
115379,0312980191,6
259950,0312980191,8
62302,0312980302,6
105241,0312980302,6
53263,0312981961,7
41580,0312982011,6
57901,0312982518,5
107895,0312982518,8
115963,0312982518,6
129682,0312982518,8
129914,0312982518,6
188985,0312982518,8
206762,0312982518,8
226679,0312982518,5
238468,0312982518,9
242220,0312982518,5
256210,0312982518,7
266318,0312982518,7
64803,0312983395,6
65200,0312983395,5
174813,0312983395,6
244106,0312983395,6
161634,0312988273,9
208464,0312989695,10
121168,0316038172,9
135932,0316095575,6
207937,0316107352,9
181517,0316115606,10
30618,0316154059,8
52852,0316154059,7
75797,0316154059,7
92061,0316154059,6
117416,0316154059,7
147533,0316154059,8
236931,0316154059,9
240930,0316154059,9
255614,0316154059,8
38025,0316285269,7
151545,0316285269,10
173340,0316285269,10
89914,0316507415,9
257741,0316507415,9
32089,0316898163,4
101694,0316898163,6
89006,0316920045,10
95087,0330246232,6
16077,0330330276,7
123785,0330330276,5
143416,0330330276,4
115542,0330370057,6
142276,0330370057,6
72029,0330376284,6
237094,0330411896,7
44171,0330415557,8
78891,0330482203,6
264975,0330486071,10
153048,0330491024,5
184686,0340401486,9
197415,0340401486,9
208643,0340401486,6
67374,0340695900,7
21745,0345293010,8
264860,0345303059,7
15496,0345311485,9
209882,0345311485,9
44652,034531980X,3
168538,0345320239,9
80218,0345321065,5
143467,0345321065,7
250906,0345321065,10
191346,0345323750,6
200495,0345323750,4
234046,0345325605,9
103349,0345326784,9
34383,0345335163,5
71656,0345335511,10
259723,0345335511,7
229611,0345340906,8
67755,0345342569,1
154601,0345342569,8
214151,0345342569,8
17049,0345350472,7
86601,0345350472,8
118102,0345350472,10
155521,0345350472,7
165206,0345350472,8
177801,0345350472,8
195284,0345350472,9
235104,0345350472,10
182387,0345352661,8
231574,0345377168,8
253129,034538055X,10
82870,0345386825,6
159413,0345386825,8
44755,0345386892,9
25800,0345387554,3
68914,0345387554,2
139167,0345387554,3
189905,0345387554,3
226986,0345387554,5
134460,0345394259,6
223661,0345394259,5
88911,0345400003,3
53107,034541005X,10
104442,034541005X,9
132190,034541005X,8
179038,034541005X,10
221423,034541005X,9
251853,034541005X,6
92943,0345417186,4
178483,0345417186,4
189375,0345417186,4
255013,0345417186,9
273402,0345417186,7
31341,0345417976,8
215703,0345417976,8
238015,0345417976,9
269474,0345417976,8
207210,0345418409,4
38609,0345420748,3
81218,0345420748,7
108609,0345420748,9
151213,0345420748,5
151507,0345420748,5
155490,0345420748,6
209871,0345420748,6
243934,0345420748,5
271438,0345420748,5
273219,0345420748,5
250720,0345421620,6
142758,0345423879,7
114395,0345424549,8
71788,0345426258,8
182831,0345426258,7
223950,0345426258,8
14191,0345431901,10
211908,0345431901,8
41533,0345433475,6
96495,0345433475,7
208997,0345437594,8
21999,0345440005,8
233626,0345440005,8
211601,0345440064,4
218995,0345440064,4
179067,034544177X,9
25279,0345444884,7
31398,0345444884,7
74828,0345444884,7
109885,0345444884,8
131502,0345444884,7
215440,0345444884,9
236745,0345444884,9
239964,0345444884,8
241756,0345444884,8
203220,0345446593,5
264796,0345452771,9
47364,0345453743,8
86423,0345453743,10
91886,0345453743,9
143189,0345453743,9
225851,0345453808,2
62556,0345457633,7
93909,0345467493,5
209914,0345476875,6
21311,0373079680,10
17158,0373192940,7
223586,0373218443,7
160915,0373250452,7
97358,0373250614,4
46165,037326142X,2
18059,0373262175,9
153693,0373263023,5
87391,0373271395,9
162818,0373483694,10
93038,0373483899,8
207281,0373483899,9
45146,0373612575,2
41231,0373711263,8
63131,0373711263,6
39715,0373765541,8
277432,0373765541,8
193378,0373790058,6
231344,0373825048,10
267264,0373833288,7
117634,0373872127,8
231603,037387216X,8
267886,037387216X,4
210291,0373872194,8
224553,0374522596,9
208303,0375405445,7
26467,0375405909,10
60484,0375405909,6
95466,0375410945,7
252570,0375410945,7
208106,0375411453,7
27350,0375412174,10
278466,0375412174,8
96444,0375421440,5
134790,0375421440,7
156040,0375421440,7
171407,0375421440,7
142781,0375500693,5
37820,0375501886,8
33063,0375503714,4
173709,0375504001,9
231887,0375504001,8
274425,0375504966,10
49938,0375506764,6
91164,0375506764,10
102066,0375506764,10
158239,0375506764,7
184234,0375506764,10
42399,0375700269,7
91595,0375700269,8
250559,0375700269,6
257511,0375700269,8
136625,0375700730,7
182831,0375700811,9
202801,0375700811,8
172021,0375701303,10
62579,0375704299,7
109323,0375704299,7
18142,0375705171,9
213188,0375705171,9
225100,0375706968,1
12102,0375712925,10
106005,0375712925,7
111218,0375712925,5
160986,0375712925,5
178244,0375712925,7
181063,0375712925,5
267756,0375712925,5
270762,0375712925,5
198292,0375724508,10
168584,0375750223,7
237821,0375750223,1
54096,0375758992,8
237330,0375758992,2
25377,0380000490,8
74324,0380000490,8
60002,038000383X,6
34786,038000917X,5
62171,038000917X,8
167477,038000917X,10
81404,038001002X,7
12722,0380013207,8
92580,0380013207,8
255191,0380013207,10
204832,0380521830,3
25527,0380700972,7
241166,0380700972,7
211484,0380711079,7
227898,0380711079,6
33029,0380713098,5
33802,0380717123,8
130756,0380717123,8
229108,0380718510,5
159724,0380720817,7
222907,0380720817,6
245956,0380720817,8
59561,0380722798,7
139578,0380723816,7
184648,0380726246,6
118070,0380727293,4
186865,0380727293,8
254333,0380727633,7
67136,0380729342,7
238810,0380729342,7
278365,0380729342,7
117336,0380731770,6
144775,0380751399,8
227368,0380751399,9
70543,0380753006,8
14980,038075567X,7
183689,038075567X,5
205794,038075567X,8
35529,0380762560,8
129790,0380765462,5
151459,0380765462,5
200996,0380765462,5
201382,0380765462,9
227368,0380765489,8
42619,0380769336,8
268683,0380769530,9
99571,0380779412,8
47392,0380788314,9
64504,0380788314,7
92992,0380788314,5
57032,0380789612,5
106382,0380789612,8
112133,0380789612,8
175947,0380789612,3
64146,0380789884,7
126755,0380789884,10
129003,0380789884,9
146885,0380789884,6
175938,0380789884,7
37258,0380792494,7
178837,0380792494,10
182295,0380792494,7
249229,0380792494,10
79551,0380792648,8
89435,0380792648,8
201360,0380792648,8
204273,0380792648,9
217408,0380792648,8
63458,0380794489,8
129661,0380794489,8
110599,0380797151,4
50156,0380798352,4
43606,0380800802,9
181821,0380802090,7
91858,0380803739,7
74517,0380804387,8
264668,0380804387,6
53558,0380805596,7
74912,0380805596,9
117401,0380805596,6
139062,0380817160,7
70543,0380892847,7
184328,0380892847,7
192035,038089968X,8
174292,038097407X,7
33255,0380977303,8
39894,0380977303,8
94491,0380977303,8
229459,0380977303,6
221011,0380977427,10
230891,0380977427,5
253367,0380977427,10
190585,0385025866,8
132795,0385246358,4
200135,0385246358,8
226751,0385246358,8
41234,0385261470,9
192400,0385261470,9
160167,0385296851,8
81075,0385297548,5
195586,038529932X,7
97553,0385312660,8
161309,0385312660,8
117732,038531695X,6
239500,038531695X,6
268333,038531695X,7
75483,0385317018,9
132017,0385317018,6
146441,038531972X,6
229335,0385324081,7
100882,0385326335,10
118989,0385326335,10
151500,0385326335,10
153594,0385326335,10
168601,0385326335,10
256307,0385326335,9
86017,0385335555,8
160348,0385335555,9
52912,038533558X,9
61888,038533558X,9
168087,038533558X,7
179608,038533558X,5
196440,038533558X,9
233908,038533558X,7
162313,0385336810,6
167656,0385336810,1
116472,0385419287,8
