isbn,summary,rating
0312983093,the author explores case andrea yates houston texas mother suspected deaths children ages months years allegedly drowned family home bathtub june 2001,8
0345353145,four american scientists summoned great secrecy south pacific investigate giant spacecraft hundred years,6
1558851070,the ongoing struggle mexican-americans mexican past american future,8
0140304770,the book earthsea wizards dragons terrifying shadows,9
1556158238,opening moves the organization the competition the customer the design development the middle game ship the launch appendix index,8
0679869832,when hooded dinosaur leads friends isolated city inhabited long-lost race trooa5dons andrew dinotopian innkeeper makes strange discovery original,10
0380819376,business mogul ethan maddux discovers life running huge corporation reluctantly agrees assist annoying abby lee scheme boss escape financial ruin original,7
055315818X,elizabeth wakefield aid lois waller young girl afraid teaching lois ride bicycle stand cope kids39 teasing,5
0671021028,sabrina salem chance tv the pretty kitty company picks mascot discover product tastes awful story features tips original,7
0671036017,quotanna promise,8
0894809946,covering years child life comprehensive guide parents toddlers contains information sleeping problems discipline peer pressure toilet training topics overflowing intelligence,7
0060988649,in spirit a s byatt possession dark echoing overtones a christmas carol lost presents rich fictional world enrapture readers,8
0785270000,if world surely america has god turned away nation claimed believed quot nation god indivisible quot,7
0141302038,a young girl dysfunctional family creates alternative world results death ultimately leads reality winner 1997 national book award,8
0345381769,originally published assumed john reid best- selling account growing homosexual uniformly heterosexual world republished coincide sequel the best little boy world grows up reissue,7
055327872X,winner penhemingway award a modern classic quothousekeepingquot story ruth younger sister lucille grow haphazardly competent grandmother comically bumbling great,8
055327886X,classic modern american orig pub 1973,7
0671687948,quotquotso john berry hapless dreamer brother cadre eccentric siblings chronicler lives lived loves experienced deaths myriad strange wonderful times encountered family berry,7
1885535104,covers aspects adult human sexuality historical educational overview body detailed descriptions techniques acts fantasies,9
0060923296,in stories connected loosely powerfully rugged pacific northwest setting author portrays residents small oregon shore town sympathy sentiment,7
0860917045,brief essays discuss proust freud intellectual emigrants psychology aesthetics science,10
0843934905,baker latest historical romance sizzles searing emotion blazing desire warrior lady story spirited beauty virile stranger tempestuous love change lives forever,8
0515130923,just months wedding siblings successful ceo gabe madison lillian harte owner computer matchmaking service find odds business contract leads all-too- personal encounter,7
0892814926,this definitive volume modern translation vatsyayana kama sutra include essential commentaries jayamangala yashodhara modern hindi commentary devadatta shastri,4
034537682X,when rape victim lake huron refuses cooperate police older half-sister asks lesbian new york city cop lauren laurano encourage lake talk reprint quot the new york times,7
0312961278,virginia keile recently widowed uncertain future prompted decision action eustace philips loved,6
1857921658,your fail encouraged story prayer challenged make difference god surroundings,9
1555532209,quotthe recounting contemporary scene i seenquot -- new york times book review,10
0684832291,four stories henry sandra britland husband-and-wife team sleuths former us president former congresswoman,8
1560766409,drizzt do39urden hero quotdark elfquot trilogy finds peace prosperity mithril hall shattered enemies arrive exact revenge,10
0446606677,plagued memories lover murder years grueling covert operations british mi5 operative jane nichols retires georgia write books dangerous enemy past resurface savannah,5
0451195671,an anthology eighteen original short stories features contributions stephen king joyce carol oates el doctorow lawrence block ed mcbain erica jong nancy taylor rosenberg,6
0679767878,set vienna eve world war i great ideas tells story ulrich ex-soldier scientist seducer skeptic finds drafted grandiose plans 70th jubilee emperor franz josef,10
0380780003,tells saga lovers -- untried young priest day st patrick dorelei young ruler called faerie -- discover miraculous unimaginable world,7
