isbn,summary,rating
0812552741,quottime agentsquot ross murdock eveleen riordan recalled honeymoon find group russian scientists mysteriously disappeared,5
0446524026,the founder subway sandwich shop franchise draws experience present fifteen important steps successful entrepreneur offering helpful advice key business strategies ranging continually improving,8
0553801031,the author thing beauty bitter pills close-up har zion temple america influential jewish congregations search successor retiring rabbi gerald wolpe capturing everyday,6
0671742760,adventurer dirk pitt matches wits group japanese nationalist extremists establish empire races time recover atomic bomb lost pacific aboard b-29 world war ii,7
0385500866,a series fifty black-and-white photographs complemented interviews subjects explores role church reflection personal style cherished african american tradition,10
0373711735,the road to echo point carrie weaver released nov 24 2003 available purchase,8
1591852803,about author sharon schuller kiser lives florida sixteen pastoral acres husband don dogs betsy ezekiel she grown children grandchildren,10
1551664763,the best of enemies taylor smith released jul 24 1998 available purchase,9
0451163494,while rommel army bears cairo ruthless nazi agent called quotthe sphinxquot prowls city ancient streets pave invasion stand luckless british officer jewish girl,2
0849911788,unconvinced brother killed bear camping pacific northwest steve benson wildlife biologist decides investigate discovers town controlled evil,10
0451171012,collection sixteen short stories featuring cats crimes,2
0809117541,hope theme life moving death beautiful life touched hearts millions more million copies print,9
0804706069,pruitt documented story casting light lao t39ai-t39ai biography character life common china writ large,6
0553492314,jessica lila friend decide rate boys school determine hottest date prom boys discover rated turn tables girls original,7
0671568027,the focus wilder full exposure setting record straightnancy suitemate eileen o39connor can39t friends,8
038533401X,in 1901 buffalo new york louisa barrett progressive headmistress exclusive macaulay school girls stumbles secret involving powerful members school board destroy,8
0380722704,charms easy life passionate luminous andexhilarating new york times bestseller kaye gibbonsthe acclaimed author ellen foster sights unseen,7
067084943X,twenty humorous stories tackle subject american guy,7
0609809547,a fascinating memoir reinvented life author creator seventy children books journey globe search personal identity wake failed marriage peripatetic lifestyle,8
0670858617,psychologist-sleuth dr alan gregory investigates brutal murder long-time friend neighbor peter arvin discover arvin hiding dark secrets gregory victim wife suspected 50,6
0449002810,since emergency room doctor earl garnet insert cardiac needle prime suspect chief administrator saint paul hospital buffalo murdered needle heart earl efforts clear,6
0380789612,by turns lyrical wistful poignant chilling from dust returned long-awaited peerless ray bradbury -- book surely numbered enduring masterworks,8
0140180788,a room with view widely considered forster well-known beloved tales considered classic worth taking time read,10
0684865734,african american painter sunday owens returns home resolve long- standing differences sister delta solve mystery surrounding revelation father committed suicide sunday,8
0553292234,as jd sauvage crew initiate human contact reclusive alien squidmoth exploring fibrous tunnels small planetoid houses alien awesome secret awaits inside,8
0800634330,that key message bookquot,10
0373123272,alejandro revenge anne mather released may 23 2003 available purchase,8
0449216276,after divorce successful author dorothy gilman found suburban new york quota slow death spiritquot,6
0671025333,in unnerving collection drawn personal crime files quotamerica true-crime writerquot kirkus reviews ann rule brilliantly dissects convoluted love affairs violence,6
0345369114,father frank healy returns twenty years service church basswood reservation home ojibway indians encounters libby girard woman past pulls world drugs alcoholism,5
0553348477,like modern gulliver skeptical weston turns impressed horrified overwhelmed ecotopia strange practices employee ownership farms businesses twenty-hour work week fanatical elimination pollution,4
0671751174,soon school newcomers corky bobbi corcoran make cheerleading squad terrible things begin happen cheerleaders corky stop evil original,8
0868246786,richard derrington tough,9
0440150795,and suddenly spaulding furiously struggling sanity woman loves life save world horrible truth the rhinemann exchange,8
